# generated for laser system 2
# Made by hand by Matthias
# N, HRM, VRM, HS, VS, S, SC, AT, AP
2335, -4400, 0, 8000, 8000, -2.5, 5, 3300, 0
2336, -4400, 0, 8000, 8000, -2.5, 5, 3300, 0
2337, -44000, 0, 15000, 8000, 0, 0, 3300, 0
2338, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2339, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2340, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2341, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2342, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2343, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2344, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2345, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2346, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2347, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2348, -47000, 0, 15000, 8000, 0, 0, 3300, 0
2349, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2350, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2351, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2352, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2353, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2354, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2355, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2356, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2357, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2358, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2359, -44000, 0, 15000, 8000, 0, 0, 3300, 0
2360, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2361, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2362, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2363, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2364, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2365, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2366, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2367, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2368, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2369, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2370, -44000, 0, 15000, 8000, 0, 0, 3300, 0
2371, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2372, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2373, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2374, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2375, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2376, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2377, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2378, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2379, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2380, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2381, -42000, 0, 15000, 8000, 0, 0, 3300, 0
2382, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2383, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2384, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2385, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2386, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2387, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2388, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2389, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2390, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2391, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2392, -40000, 0, 15000, 8000, 0, 0, 3300, 0
2393, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2394, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2395, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2396, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2397, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2398, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2399, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2400, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2401, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2402, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2403, 585000, 0, 15000, 8000, 0, 0, 3300, 0
2404, 0, 12500, 8000, 8000, 0, 0, 3300, 0
2405, -5400, 0, 8000, 8000, -2.5, 5, 3300, 0
2406, -5400, 0, 8000, 8000, -2.5, 5, 3300, 0
2407, -5400, 0, 8000, 8000, -2.5, 5, 3300, 0
2408, -5400, 0, 8000, 8000, -2.5, 5, 3300, 0
2409, -5400, 0, 8000, 8000, -2.5, 5, 3300, 0
2410, -5400, 0, 8000, 8000, -2.5, 5, 3300, 0
2411, -5400, 0, 8000, 8000, -2.5, 5, 3300, 0
2412, -5400, 0, 8000, 8000, -2.5, 5, 3300, 0
2413, -5400, 0, 8000, 8000, -2.5, 5, 3300, 0
2414, -5400, 0, 8000, 8000, -2.5, 5, 3300, 0
2415, -38000, 0, 15000, 8000, 0, 0, 3300, 0
2416, -4400, 0, 8000, 8000, -2.5, 5, 3300, 0
2417, -4400, 0, 8000, 8000, -2.5, 5, 3300, 0
2418, -4400, 0, 8000, 8000, -2.5, 5, 3300, 0
2419, -4400, 0, 8000, 8000, -2.5, 5, 3300, 0
2420, -4400, 0, 8000, 8000, -2.5, 5, 3300, 0
2421, -4400, 0, 8000, 8000, -2.5, 5, 3300, 0
2422, -4400, 0, 8000, 8000, -2.5, 5, 3300, 0
2423, -4400, 0, 8000, 8000, -2.5, 5, 3300, 0
2424, -4400, 0, 8000, 8000, -2.5, 5, 3300, 0
2425, -4400, 0, 8000, 8000, -2.5, 5, 3300, 0
2426, -44000, 0, 15000, 8000, 0, 0, 3300, 0
2427, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2428, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2429, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2430, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2431, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2432, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2433, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2434, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2435, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2436, -4300, 0, 8000, 8000, -2.5, 5, 3300, 0
2437, -47000, 0, 15000, 8000, 0, 0, 3300, 0
2438, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2439, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2440, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2441, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2442, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2443, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2444, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2445, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2446, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2447, -3600, 0, 8000, 8000, -2.5, 5, 3300, 0
2448, -44000, 0, 15000, 8000, 0, 0, 3300, 0
2449, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2450, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2451, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2452, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2453, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2454, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2455, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2456, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2457, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2458, -3300, 0, 8000, 8000, -2.5, 5, 3300, 0
2459, -44000, 0, 15000, 8000, 0, 0, 3300, 0
2460, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2461, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2462, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2463, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2464, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2465, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2466, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2467, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2468, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2469, -3000, 0, 8000, 8000, -2.5, 5, 3300, 0
2470, -42000, 0, 15000, 8000, 0, 0, 3300, 0
2471, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2472, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2473, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2474, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2475, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2476, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2477, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2478, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2479, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2480, -2700, 0, 8000, 8000, -2.5, 5, 3300, 0
2481, -40000, 0, 15000, 8000, 0, 0, 3300, 0
2482, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2483, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2484, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2485, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2486, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2487, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2488, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2489, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2490, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2491, -1900, 0, 8000, 8000, -2.5, 5, 3300, 0
2492, 585000, 0, 15000, 8000, 0, 0, 3300, 0
2493, 0, 12500, 8000, 8000, 0, 0, 3300, 0
2494, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2495, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2496, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2497, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2498, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2499, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2500, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2501, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2502, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2503, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2504, -38000, 0, 15000, 8000, 0, 0, 3000, 0
2505, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2506, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2507, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2508, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2509, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2510, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2511, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2512, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2513, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2514, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2515, -44000, 0, 15000, 8000, 0, 0, 3000, 0
2516, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2517, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2518, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2519, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2520, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2521, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2522, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2523, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2524, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2525, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2526, -47000, 0, 15000, 8000, 0, 0, 3000, 0
2527, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2528, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2529, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2530, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2531, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2532, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2533, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2534, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2535, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2536, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2537, -44000, 0, 15000, 8000, 0, 0, 3000, 0
2538, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2539, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2540, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2541, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2542, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2543, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2544, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2545, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2546, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2547, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2548, -44000, 0, 15000, 8000, 0, 0, 3000, 0
2549, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2550, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2551, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2552, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2553, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2554, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2555, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2556, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2557, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2558, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2559, -42000, 0, 15000, 8000, 0, 0, 3000, 0
2560, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2561, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2562, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2563, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2564, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2565, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2566, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2567, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2568, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2569, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2570, -40000, 0, 15000, 8000, 0, 0, 3000, 0
2571, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2572, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2573, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2574, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2575, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2576, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2577, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2578, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2579, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2580, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2581, 585000, 0, 15000, 8000, 0, 0, 3000, 0
2582, 0, 12500, 8000, 8000, 0, 0, 3000, 0
2583, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2584, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2585, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2586, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2587, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2588, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2589, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2590, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2591, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2592, -5400, 0, 8000, 8000, -2.5, 5, 3000, 0
2593, -38000, 0, 15000, 8000, 0, 0, 3000, 0
2594, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2595, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2596, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2597, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2598, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2599, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2600, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2601, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2602, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2603, -4400, 0, 8000, 8000, -2.5, 5, 3000, 0
2604, -44000, 0, 15000, 8000, 0, 0, 3000, 0
2605, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2606, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2607, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2608, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2609, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2610, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2611, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2612, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2613, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2614, -4300, 0, 8000, 8000, -2.5, 5, 3000, 0
2615, -47000, 0, 15000, 8000, 0, 0, 3000, 0
2616, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2617, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2618, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2619, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2620, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2621, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2622, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2623, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2624, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2625, -3600, 0, 8000, 8000, -2.5, 5, 3000, 0
2626, -44000, 0, 15000, 8000, 0, 0, 3000, 0
2627, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2628, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2629, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2630, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2631, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2632, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2633, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2634, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2635, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2636, -3300, 0, 8000, 8000, -2.5, 5, 3000, 0
2637, -44000, 0, 15000, 8000, 0, 0, 3000, 0
2638, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2639, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2640, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2641, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2642, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2643, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2644, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2645, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2646, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2647, -3000, 0, 8000, 8000, -2.5, 5, 3000, 0
2648, -42000, 0, 15000, 8000, 0, 0, 3000, 0
2649, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2650, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2651, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2652, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2653, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2654, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2655, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2656, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2657, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2658, -2700, 0, 8000, 8000, -2.5, 5, 3000, 0
2659, -40000, 0, 15000, 8000, 0, 0, 3000, 0
2660, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2661, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2662, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2663, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2664, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2665, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2666, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2667, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2668, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2669, -1900, 0, 8000, 8000, -2.5, 5, 3000, 0
2670, 585000, 0, 15000, 8000, 0, 0, 3000, 0
2671, 0, 12500, 8000, 8000, 0, 0, 3000, 0
2672, -5400, 0, 8000, 8000, -2.5, 5, 1500, 0
2673, -5400, 0, 8000, 8000, -2.5, 5, 1500, 0
2674, -5400, 0, 8000, 8000, -2.5, 5, 1500, 0
2675, -5400, 0, 8000, 8000, -2.5, 5, 1500, 0
2676, -5400, 0, 8000, 8000, -2.5, 5, 1500, 0
2677, -5400, 0, 8000, 8000, -2.5, 5, 1500, 0
2678, -5400, 0, 8000, 8000, -2.5, 5, 1500, 0
2679, -5400, 0, 8000, 8000, -2.5, 5, 1500, 0
2680, -5400, 0, 8000, 8000, -2.5, 5, 1500, 0
2681, -5400, 0, 8000, 8000, -2.5, 5, 1500, 0
2682, -38000, 0, 15000, 8000, 0, 0, 1500, 0
2683, -4400, 0, 8000, 8000, -2.5, 5, 1500, 0
2684, -4400, 0, 8000, 8000, -2.5, 5, 1500, 0
2685, -4400, 0, 8000, 8000, -2.5, 5, 1500, 0
2686, -4400, 0, 8000, 8000, -2.5, 5, 1500, 0
2687, -4400, 0, 8000, 8000, -2.5, 5, 1500, 0
2688, -4400, 0, 8000, 8000, -2.5, 5, 1500, 0
2689, -4400, 0, 8000, 8000, -2.5, 5, 1500, 0
2690, -4400, 0, 8000, 8000, -2.5, 5, 1500, 0
2691, -4400, 0, 8000, 8000, -2.5, 5, 1500, 0
2692, -4400, 0, 8000, 8000, -2.5, 5, 1500, 0
2693, -44000, 0, 15000, 8000, 0, 0, 1500, 0
2694, -4300, 0, 8000, 8000, -2.5, 5, 1500, 0
2695, -4300, 0, 8000, 8000, -2.5, 5, 1500, 0
2696, -4300, 0, 8000, 8000, -2.5, 5, 1500, 0
2697, -4300, 0, 8000, 8000, -2.5, 5, 1500, 0
2698, -4300, 0, 8000, 8000, -2.5, 5, 1500, 0
2699, -4300, 0, 8000, 8000, -2.5, 5, 1500, 0
2700, -4300, 0, 8000, 8000, -2.5, 5, 1500, 0
2701, -4300, 0, 8000, 8000, -2.5, 5, 1500, 0
2702, -4300, 0, 8000, 8000, -2.5, 5, 1500, 0
2703, -4300, 0, 8000, 8000, -2.5, 5, 1500, 0
2704, -47000, 0, 15000, 8000, 0, 0, 1500, 0
2705, -3600, 0, 8000, 8000, -2.5, 5, 1500, 0
2706, -3600, 0, 8000, 8000, -2.5, 5, 1500, 0
2707, -3600, 0, 8000, 8000, -2.5, 5, 1500, 0
2708, -3600, 0, 8000, 8000, -2.5, 5, 1500, 0
2709, -3600, 0, 8000, 8000, -2.5, 5, 1500, 0
2710, -3600, 0, 8000, 8000, -2.5, 5, 1500, 0
2711, -3600, 0, 8000, 8000, -2.5, 5, 1500, 0
2712, -3600, 0, 8000, 8000, -2.5, 5, 1500, 0
2713, -3600, 0, 8000, 8000, -2.5, 5, 1500, 0
2714, -3600, 0, 8000, 8000, -2.5, 5, 1500, 0
2715, -44000, 0, 15000, 8000, 0, 0, 1500, 0
2716, -3300, 0, 8000, 8000, -2.5, 5, 1500, 0
2717, -3300, 0, 8000, 8000, -2.5, 5, 1500, 0
2718, -3300, 0, 8000, 8000, -2.5, 5, 1500, 0
2719, -3300, 0, 8000, 8000, -2.5, 5, 1500, 0
2720, -3300, 0, 8000, 8000, -2.5, 5, 1500, 0
2721, -3300, 0, 8000, 8000, -2.5, 5, 1500, 0
2722, -3300, 0, 8000, 8000, -2.5, 5, 1500, 0
2723, -3300, 0, 8000, 8000, -2.5, 5, 1500, 0
2724, -3300, 0, 8000, 8000, -2.5, 5, 1500, 0
2725, -3300, 0, 8000, 8000, -2.5, 5, 1500, 0
2726, -44000, 0, 15000, 8000, 0, 0, 1500, 0
2727, -3000, 0, 8000, 8000, -2.5, 5, 1500, 0
2728, -3000, 0, 8000, 8000, -2.5, 5, 1500, 0
2729, -3000, 0, 8000, 8000, -2.5, 5, 1500, 0
2730, -3000, 0, 8000, 8000, -2.5, 5, 1500, 0
2731, -3000, 0, 8000, 8000, -2.5, 5, 1500, 0
2732, -3000, 0, 8000, 8000, -2.5, 5, 1500, 0
2733, -3000, 0, 8000, 8000, -2.5, 5, 1500, 0
2734, -3000, 0, 8000, 8000, -2.5, 5, 1500, 0
2735, -3000, 0, 8000, 8000, -2.5, 5, 1500, 0
2736, -3000, 0, 8000, 8000, -2.5, 5, 1500, 0
2737, -42000, 0, 15000, 8000, 0, 0, 1500, 0
2738, -2700, 0, 8000, 8000, -2.5, 5, 1500, 0
2739, -2700, 0, 8000, 8000, -2.5, 5, 1500, 0
2740, -2700, 0, 8000, 8000, -2.5, 5, 1500, 0
2741, -2700, 0, 8000, 8000, -2.5, 5, 1500, 0
2742, -2700, 0, 8000, 8000, -2.5, 5, 1500, 0
2743, -2700, 0, 8000, 8000, -2.5, 5, 1500, 0
2744, -2700, 0, 8000, 8000, -2.5, 5, 1500, 0
2745, -2700, 0, 8000, 8000, -2.5, 5, 1500, 0
2746, -2700, 0, 8000, 8000, -2.5, 5, 1500, 0
2747, -2700, 0, 8000, 8000, -2.5, 5, 1500, 0
2748, -40000, 0, 15000, 8000, 0, 0, 1500, 0
2749, -1900, 0, 8000, 8000, -2.5, 5, 1500, 0
2750, -1900, 0, 8000, 8000, -2.5, 5, 1500, 0
2751, -1900, 0, 8000, 8000, -2.5, 5, 1500, 0
2752, -1900, 0, 8000, 8000, -2.5, 5, 1500, 0
2753, -1900, 0, 8000, 8000, -2.5, 5, 1500, 0
2754, -1900, 0, 8000, 8000, -2.5, 5, 1500, 0
2755, -1900, 0, 8000, 8000, -2.5, 5, 1500, 0
2756, -1900, 0, 8000, 8000, -2.5, 5, 1500, 0
2757, -1900, 0, 8000, 8000, -2.5, 5, 1500, 0
2758, -1900, 0, 8000, 8000, -2.5, 5, 1500, 0
2759, 585000, 0, 15000, 8000, 0, 0, 1500, 0
