# generated for laser system 1
# Made by hand by Matthias
# N, HRM, VRM, HS, VS, S, SC, AT, AP
431, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
432, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
433, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
434, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
435, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
436, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
437, -39000, 0, 15000, 8000, 0, 0, 4800, 0
438, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
439, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
440, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
441, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
442, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
443, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
444, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
445, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
446, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
447, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
448, 354000, 0, 15000, 8000, 0, 0, 4800, 0
449, 0, 12500, 8000, 8000, 0, 0, 4800, 0
450, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
451, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
452, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
453, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
454, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
455, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
456, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
457, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
458, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
459, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
460, -33000, 0, 15000, 8000, 0, 0, 4800, 0
461, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
462, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
463, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
464, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
465, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
466, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
467, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
468, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
469, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
470, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
471, -46000, 0, 15000, 8000, 0, 0, 4800, 0
472, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
473, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
474, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
475, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
476, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
477, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
478, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
479, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
480, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
481, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
482, -52000, 0, 15000, 8000, 0, 0, 4800, 0
483, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
484, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
485, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
486, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
487, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
488, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
489, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
490, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
491, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
492, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
493, -39000, 0, 15000, 8000, 0, 0, 4800, 0
494, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
495, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
496, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
497, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
498, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
499, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
500, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
501, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
502, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
503, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
504, 354000, 0, 15000, 8000, 0, 0, 4800, 0
505, 0, 12500, 8000, 8000, 0, 0, 4800, 0
506, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
507, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
508, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
509, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
510, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
511, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
512, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
513, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
514, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
515, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
516, -33000, 0, 15000, 8000, 0, 0, 4800, 0
517, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
518, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
519, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
520, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
521, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
522, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
523, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
524, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
525, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
526, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
527, -46000, 0, 15000, 8000, 0, 0, 4800, 0
528, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
529, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
530, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
531, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
532, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
533, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
534, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
535, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
536, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
537, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
538, -52000, 0, 15000, 8000, 0, 0, 4800, 0
539, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
540, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
541, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
542, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
543, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
544, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
545, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
546, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
547, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
548, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
549, -39000, 0, 15000, 8000, 0, 0, 4800, 0
550, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
551, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
552, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
553, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
554, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
555, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
556, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
557, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
558, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
559, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
560, 354000, 0, 15000, 8000, 0, 0, 4800, 0
561, 0, 12500, 8000, 8000, 0, 0, 4800, 0
562, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
563, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
564, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
565, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
566, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
567, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
568, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
569, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
570, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
571, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
572, -33000, 0, 15000, 8000, 0, 0, 4800, 0
573, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
574, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
575, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
576, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
577, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
578, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
579, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
580, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
581, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
582, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
583, -46000, 0, 15000, 8000, 0, 0, 4800, 0
584, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
585, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
586, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
587, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
588, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
589, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
590, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
591, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
592, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
593, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
594, -52000, 0, 15000, 8000, 0, 0, 4800, 0
595, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
596, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
597, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
598, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
599, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
600, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
601, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
602, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
603, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
604, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
605, -39000, 0, 15000, 8000, 0, 0, 4800, 0
606, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
607, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
608, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
609, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
610, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
611, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
612, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
613, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
614, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
615, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
616, 354000, 0, 15000, 8000, 0, 0, 4800, 0
617, 0, 12500, 8000, 8000, 0, 0, 4800, 0
618, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
619, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
620, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
621, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
622, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
623, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
624, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
625, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
626, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
627, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
628, -33000, 0, 15000, 8000, 0, 0, 4800, 0
629, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
630, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
631, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
632, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
633, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
634, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
635, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
636, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
637, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
638, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
639, -46000, 0, 15000, 8000, 0, 0, 4800, 0
640, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
641, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
642, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
643, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
644, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
645, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
646, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
647, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
648, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
649, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
650, -52000, 0, 15000, 8000, 0, 0, 4800, 0
651, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
652, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
653, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
654, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
655, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
656, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
657, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
658, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
659, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
660, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
661, -39000, 0, 15000, 8000, 0, 0, 4800, 0
662, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
663, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
664, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
665, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
666, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
667, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
668, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
669, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
670, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
671, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
672, 354000, 0, 15000, 8000, 0, 0, 4800, 0
673, 0, 12500, 8000, 8000, 0, 0, 4800, 0
674, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
675, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
676, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
677, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
678, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
679, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
680, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
681, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
682, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
683, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
684, -33000, 0, 15000, 8000, 0, 0, 4800, 0
685, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
686, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
687, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
688, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
689, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
690, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
691, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
692, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
693, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
694, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
695, -46000, 0, 15000, 8000, 0, 0, 4800, 0
696, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
697, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
698, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
699, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
700, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
701, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
702, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
703, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
704, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
705, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
706, -52000, 0, 15000, 8000, 0, 0, 4800, 0
707, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
708, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
709, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
710, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
711, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
712, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
713, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
714, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
715, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
716, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
717, -39000, 0, 15000, 8000, 0, 0, 4800, 0
718, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
719, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
720, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
721, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
722, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
723, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
724, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
725, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
726, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
727, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
728, 354000, 0, 15000, 8000, 0, 0, 4800, 0
729, 0, 12500, 8000, 8000, 0, 0, 4800, 0
730, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
731, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
732, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
733, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
734, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
735, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
736, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
737, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
738, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
739, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
740, -33000, 0, 15000, 8000, 0, 0, 4800, 0
741, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
742, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
743, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
744, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
745, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
746, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
747, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
748, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
749, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
750, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
751, -46000, 0, 15000, 8000, 0, 0, 4800, 0
752, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
753, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
754, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
755, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
756, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
757, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
758, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
759, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
760, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
761, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
762, -52000, 0, 15000, 8000, 0, 0, 4800, 0
763, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
764, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
765, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
766, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
767, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
768, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
769, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
770, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
771, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
772, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
773, -39000, 0, 15000, 8000, 0, 0, 4800, 0
774, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
775, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
776, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
777, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
778, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
779, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
780, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
781, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
782, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
783, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
784, 354000, 0, 15000, 8000, 0, 0, 4800, 0
785, 0, 12500, 8000, 8000, 0, 0, 4800, 0
786, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
787, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
788, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
789, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
790, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
791, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
792, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
793, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
794, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
795, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
796, -33000, 0, 15000, 8000, 0, 0, 4800, 0
797, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
798, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
799, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
800, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
801, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
802, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
803, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
804, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
805, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
806, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
807, -46000, 0, 15000, 8000, 0, 0, 4800, 0
808, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
809, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
810, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
811, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
812, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
813, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
814, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
815, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
816, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
817, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
818, -52000, 0, 15000, 8000, 0, 0, 4800, 0
819, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
820, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
821, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
822, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
823, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
824, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
825, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
826, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
827, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
828, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
829, -39000, 0, 15000, 8000, 0, 0, 4800, 0
830, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
831, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
832, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
833, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
834, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
835, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
836, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
837, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
838, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
839, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
840, 354000, 0, 15000, 8000, 0, 0, 4800, 0
841, 0, 12500, 8000, 8000, 0, 0, 4800, 0
842, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
843, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
844, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
845, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
846, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
847, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
848, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
849, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
850, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
851, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
852, -33000, 0, 15000, 8000, 0, 0, 4800, 0
853, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
854, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
855, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
856, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
857, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
858, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
859, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
860, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
861, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
862, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
863, -46000, 0, 15000, 8000, 0, 0, 4800, 0
864, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
865, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
866, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
867, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
868, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
